GradientMap:,pyramid.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,1
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0


Time steps,Height
50,0.098039217293262
100,0.098039217293262
150,0.098039217293262
200,0.098039217293262
250,0.098039217293262
300,0.098039217293262
350,0.098039217293262
400,0.098039217293262
450,0.098039217293262
500,0.098039217293262
550,0.098039217293262
600,0.098039217293262
650,0.098039217293262
700,0.098039217293262
750,0.10196078568697
800,0.10196078568697
850,0.10196078568697
900,0.10196078568697
950,0.10196078568697
1000,0.10196078568697
1050,0.10196078568697
1100,0.10196078568697
1149,0.10196078568697
1199,0.10588235408068
1249,0.10588235408068
1299,0.10588235408068
1349,0.10588235408068
1399,0.10588235408068
1449,0.10588235408068
1499,0.10588235408068
1549,0.10588235408068
1599,0.10588235408068
1649,0.10980392247438
1699,0.10980392247438
1749,0.10980392247438
1799,0.10980392247438
1849,0.10980392247438
1899,0.10980392247438
1949,0.10980392247438
1999,0.10980392247438
2049,0.10980392247438
2099,0.10980392247438
2149,0.11372549086809
2199,0.11372549086809
2249,0.11372549086809
2299,0.11372549086809
2349,0.11372549086809
2399,0.11372549086809
2449,0.11372549086809
2499,0.11372549086809
2549,0.11372549086809
2599,0.11372549086809
2649,0.1176470592618
2699,0.1176470592618
2749,0.1176470592618
2799,0.1176470592618
2849,0.1176470592618
2899,0.1176470592618
2949,0.1176470592618
2999,0.1176470592618
3049,0.1176470592618
3099,0.1176470592618
3149,0.12156862765551
3199,0.12156862765551
3249,0.12156862765551
3299,0.12156862765551
3349,0.12156862765551
3399,0.12156862765551
3449,0.12156862765551
3499,0.12156862765551
3549,0.12156862765551
3599,0.12156862765551
3649,0.12156862765551
3699,0.12156862765551
3749,0.12156862765551
3799,0.12156862765551
3849,0.12156862765551
3899,0.12156862765551
3949,0.12156862765551
3999,0.12156862765551
4049,0.12156862765551
4099,0.12156862765551
4149,0.12156862765551
4199,0.12549020349979
4249,0.12549020349979
4299,0.12549020349979
4349,0.12549020349979
4399,0.12549020349979
4449,0.12549020349979
4499,0.12549020349979
4549,0.12549020349979
4599,0.12549020349979
4649,0.12549020349979
4699,0.12549020349979
4750,0.12549020349979
4800,0.12549020349979
4850,0.12549020349979
4900,0.12549020349979
4950,0.1294117718935
5000,0.1294117718935
5050,0.1294117718935
5100,0.1294117718935
5150,0.1294117718935
5200,0.1294117718935
5250,0.1294117718935
5300,0.1294117718935
5350,0.1294117718935
5400,0.1294117718935
5450,0.13333334028721
5500,0.13333334028721
5550,0.13333334028721
5600,0.13333334028721
5650,0.13333334028721
5700,0.13333334028721
5750,0.13333334028721
5800,0.13333334028721
5850,0.13333334028721
5900,0.13333334028721
5950,0.13725490868092
6000,0.13725490868092
6050,0.13725490868092
6100,0.13725490868092
6150,0.13725490868092
6200,0.13725490868092
6250,0.13725490868092
6300,0.13725490868092
6350,0.13725490868092
6400,0.13725490868092
6450,0.13725490868092
6500,0.13725490868092
6550,0.13725490868092
6600,0.13725490868092
6650,0.13725490868092
6700,0.13725490868092
6750,0.13725490868092
6800,0.13725490868092
6850,0.14117647707462
6900,0.14117647707462
6950,0.14117647707462
7000,0.14117647707462
7050,0.14117647707462
7100,0.14117647707462
7150,0.14117647707462
7200,0.14117647707462
7250,0.14117647707462
7300,0.14117647707462
7350,0.14117647707462
7400,0.14117647707462
7450,0.14117647707462
7500,0.14117647707462
7550,0.14117647707462
7600,0.14509804546833
7650,0.14509804546833
7700,0.14509804546833
7750,0.14509804546833
7800,0.14509804546833
7850,0.14509804546833
7900,0.14509804546833
7950,0.14509804546833
8000,0.14901961386204
8050,0.14901961386204
8100,0.14901961386204
8150,0.14901961386204
8200,0.14901961386204
8250,0.14901961386204
8300,0.14901961386204
8350,0.14901961386204
8400,0.14901961386204
8450,0.14901961386204
8500,0.14901961386204
8550,0.15294118225574
8600,0.15294118225574
8650,0.15294118225574
8700,0.15294118225574
8750,0.15294118225574
8800,0.15294118225574
8850,0.15294118225574
