GradientMap:,large_hills_smooth.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,0
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0


Time steps,Height
50,0.27450981736183
100,0.27450981736183
150,0.27450981736183
200,0.27450981736183
250,0.27450981736183
300,0.27450981736183
350,0.27450981736183
400,0.27450981736183
450,0.27450981736183
500,0.27450981736183
550,0.27450981736183
600,0.27450981736183
650,0.27450981736183
700,0.27450981736183
750,0.27450981736183
800,0.27450981736183
850,0.27058824896812
900,0.27058824896812
950,0.27058824896812
1000,0.27058824896812
1050,0.27058824896812
1100,0.27058824896812
1149,0.27058824896812
1199,0.27058824896812
1249,0.27058824896812
1299,0.27058824896812
1349,0.26666668057442
1399,0.26666668057442
1449,0.26666668057442
1499,0.26666668057442
1549,0.26666668057442
1599,0.26666668057442
1649,0.26666668057442
1699,0.26666668057442
1749,0.26666668057442
1799,0.26666668057442
1849,0.26666668057442
1899,0.26666668057442
1949,0.26274511218071
1999,0.26274511218071
2049,0.26274511218071
2099,0.26274511218071
2149,0.26274511218071
2199,0.26274511218071
2249,0.26274511218071
2299,0.26274511218071
2349,0.26274511218071
2399,0.26274511218071
2449,0.26274511218071
2499,0.26274511218071
2549,0.26274511218071
2599,0.26274511218071
2649,0.26274511218071
2699,0.26274511218071
2749,0.26274511218071
2799,0.26274511218071
2849,0.26274511218071
2899,0.26274511218071
2949,0.26274511218071
2999,0.26666668057442
3049,0.26666668057442
3099,0.26666668057442
3149,0.26666668057442
3199,0.26666668057442
3249,0.26666668057442
3299,0.26666668057442
3349,0.26666668057442
3399,0.26666668057442
3449,0.26666668057442
3499,0.27058824896812
3549,0.27058824896812
3599,0.27058824896812
3649,0.27058824896812
3699,0.27058824896812
3749,0.27058824896812
3799,0.27058824896812
3849,0.27058824896812
3899,0.27058824896812
3949,0.27450981736183
3999,0.27450981736183
4049,0.27450981736183
4099,0.27450981736183
4149,0.27450981736183
4199,0.27450981736183
4249,0.27450981736183
4299,0.27843138575554
4349,0.27843138575554
4399,0.27843138575554
4449,0.27843138575554
4499,0.27843138575554
4549,0.27843138575554
4599,0.27843138575554
4649,0.27843138575554
4699,0.28235295414925
4750,0.28235295414925
4800,0.28235295414925
4850,0.28235295414925
4900,0.28235295414925
4950,0.28235295414925
5000,0.28235295414925
5050,0.28235295414925
5100,0.28627452254295
5150,0.28627452254295
5200,0.28627452254295
5250,0.28627452254295
5300,0.28627452254295
5350,0.28627452254295
5400,0.28627452254295
5450,0.28627452254295
5500,0.28627452254295
5550,0.28627452254295
5600,0.28627452254295
5650,0.28627452254295
5700,0.28627452254295
5750,0.28627452254295
5800,0.28627452254295
5850,0.28627452254295
5900,0.28627452254295
5950,0.28627452254295
6000,0.29019609093666
6050,0.29019609093666
6100,0.29019609093666
6150,0.29019609093666
6200,0.29019609093666
6250,0.29019609093666
6300,0.29019609093666
6350,0.29019609093666
6400,0.29019609093666
6450,0.29019609093666
6500,0.29019609093666
6550,0.29019609093666
6600,0.29019609093666
6650,0.29019609093666
6700,0.29019609093666
6750,0.29411765933037
6800,0.29411765933037
6850,0.29411765933037
6900,0.29411765933037
6950,0.29411765933037
7000,0.29411765933037
7050,0.29411765933037
7100,0.29411765933037
7150,0.29411765933037
7200,0.29411765933037
7250,0.29411765933037
7300,0.29411765933037
7350,0.29411765933037
7400,0.29411765933037
7450,0.29411765933037
7500,0.29411765933037
7550,0.29411765933037
7600,0.29411765933037
7650,0.29411765933037
7700,0.29411765933037
7750,0.29411765933037
7800,0.29411765933037
7850,0.29411765933037
7900,0.29411765933037
7950,0.29411765933037
8000,0.29411765933037
8050,0.29411765933037
8100,0.29411765933037
8150,0.29411765933037
8200,0.29411765933037
8250,0.29411765933037
8300,0.29411765933037
8350,0.29411765933037
8400,0.29411765933037
8450,0.29411765933037
8500,0.29411765933037
8550,0.29411765933037
8600,0.29411765933037
8650,0.29411765933037
8700,0.29411765933037
8750,0.29411765933037
8800,0.29411765933037
